City,State,Avg_Temp,Humidity,Rainfall,Wind_Speed,Pressure,Visibility,AQI
Delhi,Delhi,29.1,93.7,45.2,6.2,1003.9,10.4,191
Bengaluru,Karnataka,15.1,40.5,56.8,19.1,1017.5,41.8,55
Patna,Bihar,43.5,33.5,24.8,17.3,1005.5,32.0,129
Delhi,Delhi,25.5,72.1,11.1,11.9,991.0,75.1,134
Jaipur,Rajasthan,24.3,33.2,32.1,17.7,1005.5,58.5,78
Kolkata,West Bengal,19.2,85.3,37.8,18.2,1024.6,72.7,81
Hyderabad,Telangana,19.0,84.4,59.4,15.9,1004.5,67.3,61
Patna,Bihar,35.2,33.6,52.8,2.7,999.5,72.5,50
Kolkata,West Bengal,38.2,67.5,5.5,24.8,1023.8,22.4,172
Bhopal,Madhya Pradesh,37.1,84.2,11.1,19.8,1024.7,64.4,125
Jaipur,Rajasthan,17.5,31.6,68.2,14.3,1010.0,28.7,40
Jaipur,Rajasthan,18.6,67.1,0.8,11.7,990.8,14.6,208
Bengaluru,Karnataka,19.8,83.0,12.0,14.6,1024.3,93.3,94
Kolkata,West Bengal,31.5,74.1,67.8,4.4,994.8,52.2,91
Kolkata,West Bengal,29.4,37.0,3.0,18.2,1015.7,73.8,91
Chennai,Tamil Nadu,29.2,69.0,55.9,13.8,1018.4,89.1,38
Bengaluru,Karnataka,40.5,43.6,42.2,8.3,1013.4,82.1,66
Chennai,Tamil Nadu,29.6,73.8,64.0,16.1,1005.1,54.7,67
Chennai,Tamil Nadu,16.0,84.0,12.2,7.6,1002.9,47.6,159
Bhopal,Madhya Pradesh,19.7,31.9,62.2,24.8,1022.4,54.5,20
Jaipur,Rajasthan,26.8,93.2,44.1,14.5,1017.7,47.1,110
Jaipur,Rajasthan,30.7,81.8,7.2,22.5,1023.9,94.3,87
Jaipur,Rajasthan,43.9,40.2,14.1,23.6,999.9,72.2,91
Hyderabad,Telangana,31.7,85.7,37.4,14.2,1006.6,14.5,169
Delhi,Delhi,43.4,66.6,1.4,12.3,1017.5,13.1,201
Kolkata,West Bengal,32.6,54.6,34.5,22.1,992.2,98.3,20
Delhi,Delhi,29.5,36.4,78.5,8.4,1005.8,61.2,22
Mumbai,Maharashtra,16.0,45.5,18.5,8.1,1008.4,13.5,163
Hyderabad,Telangana,34.8,50.8,41.9,4.8,1020.9,48.1,117
Bhopal,Madhya Pradesh,44.0,78.4,2.6,2.5,1017.4,85.6,151
Chennai,Tamil Nadu,19.4,42.8,75.4,16.6,1019.6,44.1,20
Kolkata,West Bengal,38.4,86.4,73.5,21.7,999.0,52.2,40
Jaipur,Rajasthan,17.6,82.7,25.4,22.8,1009.2,98.7,42
Hyderabad,Telangana,35.4,73.7,77.6,7.0,995.1,69.4,29
Mumbai,Maharashtra,20.7,92.8,61.6,5.0,1024.3,46.1,113
Patna,Bihar,28.9,42.5,48.6,13.4,1018.4,36.1,82
Jaipur,Rajasthan,42.1,62.1,37.5,2.7,1007.3,78.0,108
Chennai,Tamil Nadu,35.0,47.0,58.7,23.1,1007.9,49.5,33
Chennai,Tamil Nadu,39.5,93.0,55.5,14.8,1019.3,60.3,86
Patna,Bihar,21.1,57.3,27.1,11.2,1008.0,92.7,67
Patna,Bihar,41.8,49.6,9.8,12.6,1022.2,96.9,74
Bengaluru,Karnataka,38.7,55.6,28.1,23.3,992.2,59.1,95
Kolkata,West Bengal,32.7,51.1,66.8,24.3,1003.0,12.4,78
Lucknow,Uttar Pradesh,17.7,77.3,55.2,22.2,1023.0,80.5,25
Kolkata,West Bengal,37.1,81.4,35.9,4.8,995.7,66.5,117
Delhi,Delhi,27.1,53.3,67.8,8.3,1013.7,61.8,58
Bhopal,Madhya Pradesh,20.1,65.3,7.9,23.4,993.4,89.7,78
Lucknow,Uttar Pradesh,15.5,82.4,0.1,23.4,1007.8,15.7,195
Chennai,Tamil Nadu,23.3,56.0,10.7,19.2,1020.4,78.3,78
Jaipur,Rajasthan,22.9,35.4,73.6,18.4,991.4,52.2,20
Lucknow,Uttar Pradesh,27.3,82.5,19.8,2.9,1002.3,11.1,221
Patna,Bihar,20.3,39.9,24.8,17.5,993.6,9.3,124
Patna,Bihar,23.5,62.7,42.6,15.1,1022.6,46.2,97
Lucknow,Uttar Pradesh,39.9,43.1,66.2,21.8,1019.6,89.9,20
Hyderabad,Telangana,25.9,57.5,3.1,18.8,990.3,61.9,108
Bengaluru,Karnataka,37.9,69.1,24.5,21.8,1000.4,57.9,116
Chennai,Tamil Nadu,19.6,55.6,71.7,18.3,998.3,49.4,40
Hyderabad,Telangana,42.0,55.3,29.1,5.2,1021.0,87.9,89
Jaipur,Rajasthan,35.3,31.1,71.1,5.4,1004.7,43.3,40
Jaipur,Rajasthan,20.1,63.2,24.7,21.9,1010.8,87.1,59
Bhopal,Madhya Pradesh,41.8,45.8,5.2,6.6,1004.7,35.4,167
Mumbai,Maharashtra,24.9,73.2,26.5,22.5,1007.5,82.9,75
Hyderabad,Telangana,33.7,65.4,6.9,18.8,990.7,87.3,99
Chennai,Tamil Nadu,44.7,35.9,53.4,19.6,1003.5,74.3,20
Chennai,Tamil Nadu,22.5,32.5,77.9,11.4,1021.6,50.4,32
Lucknow,Uttar Pradesh,27.6,77.5,11.7,22.6,1017.8,95.4,81
Delhi,Delhi,15.9,67.8,6.9,17.5,1015.7,91.9,76
Chennai,Tamil Nadu,29.5,66.9,0.0,5.9,997.5,9.9,228
Delhi,Delhi,33.4,42.2,63.1,11.4,992.6,13.8,92
Bhopal,Madhya Pradesh,16.9,64.8,32.3,14.5,1022.5,37.0,111
Patna,Bihar,20.7,61.1,26.5,7.9,1007.6,48.9,114
Lucknow,Uttar Pradesh,39.8,82.6,50.2,21.0,992.8,7.7,147
Jaipur,Rajasthan,34.3,85.9,0.3,2.1,996.2,96.8,133
Hyderabad,Telangana,26.7,55.4,0.7,22.0,1011.9,89.3,90
Hyderabad,Telangana,37.0,38.3,48.9,10.3,1008.0,52.3,70
Chennai,Tamil Nadu,37.1,91.0,41.4,24.1,998.4,69.7,80
Bhopal,Madhya Pradesh,15.4,87.7,3.3,5.2,1016.0,82.6,149
Patna,Bihar,21.9,60.5,17.2,18.8,1010.0,26.0,136
Patna,Bihar,17.4,75.8,29.1,13.8,1007.1,33.7,134
Kolkata,West Bengal,20.9,31.1,50.2,3.2,1024.6,69.5,38
Jaipur,Rajasthan,37.2,92.1,3.2,12.9,1008.7,45.5,198
Patna,Bihar,25.5,48.1,39.2,8.8,1004.3,67.9,68
Mumbai,Maharashtra,23.6,90.0,8.5,24.8,1000.0,99.1,76
Lucknow,Uttar Pradesh,24.5,89.3,33.7,14.2,1001.3,27.4,151
Bengaluru,Karnataka,35.7,46.7,1.7,8.0,995.2,90.7,119
Patna,Bihar,24.3,43.4,16.2,18.4,1005.4,97.9,55
Kolkata,West Bengal,36.7,70.0,57.9,22.4,1024.0,66.5,34
Bengaluru,Karnataka,28.5,85.5,8.5,20.7,1024.5,75.8,114
Jaipur,Rajasthan,23.6,57.2,58.2,18.2,1003.7,41.1,65
Mumbai,Maharashtra,33.9,77.2,13.5,3.9,1005.6,94.9,118
Bhopal,Madhya Pradesh,40.2,77.7,2.7,13.8,1000.4,48.9,159
Delhi,Delhi,38.7,85.3,27.7,4.5,1017.2,5.1,199
Mumbai,Maharashtra,34.4,55.6,51.1,22.3,995.4,73.9,39
Patna,Bihar,28.6,85.5,10.4,9.4,1011.1,43.6,181
Chennai,Tamil Nadu,26.4,77.9,14.0,22.7,1019.0,98.3,74
Patna,Bihar,29.9,75.6,17.1,2.2,1006.6,71.2,143
Kolkata,West Bengal,44.1,84.8,47.1,24.0,1005.1,67.3,71
Hyderabad,Telangana,37.6,85.1,53.6,21.9,1006.2,68.5,55
Chennai,Tamil Nadu,18.6,63.3,77.4,5.3,1012.0,63.5,32
Jaipur,Rajasthan,27.8,57.6,63.3,23.0,1003.7,10.2,85
Hyderabad,Telangana,29.6,46.1,48.1,11.4,1002.0,37.7,89
Lucknow,Uttar Pradesh,18.3,77.1,78.1,15.8,1016.2,6.7,102
Kolkata,West Bengal,38.2,35.7,25.6,9.0,999.3,32.0,132
Patna,Bihar,21.0,32.0,31.0,5.8,1012.9,52.1,94
Chennai,Tamil Nadu,23.0,88.7,64.4,12.2,994.5,69.8,53
Mumbai,Maharashtra,30.1,84.7,63.2,3.0,992.8,5.0,158
Hyderabad,Telangana,28.9,68.1,53.2,8.1,1018.5,5.9,137
Kolkata,West Bengal,44.5,50.5,40.0,18.9,1011.3,7.5,146
Chennai,Tamil Nadu,44.2,36.9,45.3,14.5,996.6,61.1,75
Bengaluru,Karnataka,27.1,87.4,42.9,3.9,1014.6,5.7,197
Bengaluru,Karnataka,38.4,41.6,9.1,10.3,996.7,30.5,171
Jaipur,Rajasthan,28.6,92.2,4.4,15.9,1020.0,14.6,218
Hyderabad,Telangana,37.9,73.0,29.0,19.9,1003.5,53.6,95
Lucknow,Uttar Pradesh,20.7,54.8,32.4,8.4,1021.9,6.4,158
Jaipur,Rajasthan,30.6,94.1,15.1,10.7,994.8,55.3,148
Jaipur,Rajasthan,22.2,58.6,59.8,21.2,1008.3,44.6,52
Bhopal,Madhya Pradesh,33.0,78.2,10.0,11.0,993.8,78.4,124
Hyderabad,Telangana,38.6,41.2,70.0,20.5,1006.4,88.4,20
Kolkata,West Bengal,32.7,63.4,21.8,7.9,990.2,9.9,181
Mumbai,Maharashtra,34.7,45.2,54.0,24.9,996.0,37.0,65
Kolkata,West Bengal,36.6,46.6,45.3,10.8,1004.1,23.2,126
Chennai,Tamil Nadu,37.1,64.1,67.1,4.3,1003.3,82.6,27
Lucknow,Uttar Pradesh,15.6,64.6,60.1,9.6,1018.6,74.9,40
Kolkata,West Bengal,25.1,83.9,58.8,15.7,1012.7,47.5,81
Lucknow,Uttar Pradesh,23.4,86.3,18.8,18.3,1007.4,77.5,91
Bengaluru,Karnataka,16.6,60.8,74.2,6.4,1012.4,96.1,20
Jaipur,Rajasthan,33.6,94.5,68.1,6.4,1014.2,44.2,105
Bengaluru,Karnataka,41.9,40.7,22.4,9.4,1012.4,64.8,99
Delhi,Delhi,34.4,74.8,55.0,20.8,996.5,51.2,69
Hyderabad,Telangana,25.1,91.4,79.6,23.6,1013.9,79.9,20
Lucknow,Uttar Pradesh,23.6,53.7,36.6,20.6,999.1,55.0,76
Chennai,Tamil Nadu,36.1,63.4,27.8,21.2,1011.2,52.4,111
Hyderabad,Telangana,17.0,85.6,58.0,9.8,1015.7,32.7,110
Patna,Bihar,26.3,71.6,41.6,19.7,1003.7,35.7,97
Bengaluru,Karnataka,16.4,55.0,26.0,17.1,1001.2,7.2,159
Mumbai,Maharashtra,22.8,73.5,2.7,7.6,1024.7,44.7,175
Lucknow,Uttar Pradesh,35.2,30.3,42.5,21.5,1005.2,40.2,56
Patna,Bihar,29.8,42.6,79.1,19.2,1008.9,99.0,20
Delhi,Delhi,23.3,77.1,54.5,23.0,1015.6,60.8,53
Hyderabad,Telangana,29.3,82.8,49.6,17.4,1005.6,54.0,87
Chennai,Tamil Nadu,29.4,65.5,49.1,13.9,1022.3,23.7,107
Kolkata,West Bengal,25.0,70.1,36.3,22.3,1018.7,94.9,30
Lucknow,Uttar Pradesh,27.1,82.3,29.3,18.6,1021.2,97.1,67
Bhopal,Madhya Pradesh,34.8,32.6,1.8,7.8,1022.7,33.7,178
Mumbai,Maharashtra,20.0,81.4,47.7,16.8,1017.0,22.1,134
Hyderabad,Telangana,26.6,40.6,11.3,14.0,1024.5,65.2,114
Delhi,Delhi,17.6,34.6,6.0,2.5,1011.5,50.5,142
Mumbai,Maharashtra,24.3,62.1,76.8,14.6,1007.7,77.5,20
Jaipur,Rajasthan,24.8,64.5,2.0,5.8,990.3,47.0,160
Chennai,Tamil Nadu,28.9,86.8,0.8,4.7,995.8,74.8,150
Chennai,Tamil Nadu,28.1,38.1,65.3,8.3,1020.2,10.4,107
Mumbai,Maharashtra,19.1,30.4,33.5,9.7,999.9,76.7,38
Hyderabad,Telangana,39.0,43.1,34.4,21.0,1017.8,58.8,71
Lucknow,Uttar Pradesh,37.3,89.7,17.9,9.3,1013.8,42.8,161
Bhopal,Madhya Pradesh,40.1,88.3,38.7,15.7,996.3,39.3,132
Delhi,Delhi,39.9,64.4,50.2,22.7,991.4,84.3,33
Kolkata,West Bengal,36.5,44.0,60.8,17.3,1006.4,61.2,44
Lucknow,Uttar Pradesh,26.7,88.0,69.3,4.3,999.7,70.6,80
Lucknow,Uttar Pradesh,16.4,57.3,3.1,16.3,999.4,22.1,180
Lucknow,Uttar Pradesh,16.5,57.1,21.4,15.1,1011.5,59.3,113
Mumbai,Maharashtra,24.3,52.1,57.5,19.5,1005.4,55.4,55
Kolkata,West Bengal,33.8,46.8,3.5,23.1,1003.3,47.1,136
Lucknow,Uttar Pradesh,17.4,84.3,53.2,8.8,990.2,6.6,161
Hyderabad,Telangana,43.2,81.7,65.0,7.1,1015.2,32.0,131
Jaipur,Rajasthan,26.4,90.1,38.4,24.0,1020.3,24.6,117
Mumbai,Maharashtra,34.6,49.2,55.8,4.4,995.5,27.1,116
Delhi,Delhi,15.3,50.1,23.3,6.2,1015.9,68.1,97
Lucknow,Uttar Pradesh,19.5,70.8,69.3,13.3,1016.8,38.9,81
Hyderabad,Telangana,21.3,63.9,43.3,10.7,1002.9,53.7,97
Chennai,Tamil Nadu,18.2,90.9,30.0,7.7,1008.8,63.2,137
Kolkata,West Bengal,34.9,60.8,63.5,13.7,995.0,43.7,85
Lucknow,Uttar Pradesh,28.1,53.8,3.5,4.0,1006.8,64.1,144
Lucknow,Uttar Pradesh,27.1,51.9,17.5,9.6,994.4,34.1,159
Bengaluru,Karnataka,37.0,71.9,1.2,16.3,991.7,6.2,202
Patna,Bihar,37.0,57.6,27.3,7.6,999.7,22.6,157
Bengaluru,Karnataka,16.8,31.9,30.5,14.2,1004.9,76.3,60
Lucknow,Uttar Pradesh,40.0,81.3,45.6,23.6,1005.2,21.0,129
Lucknow,Uttar Pradesh,30.4,81.1,45.6,15.0,992.2,36.6,112
Hyderabad,Telangana,44.3,58.4,18.2,17.6,996.6,94.8,84
Delhi,Delhi,28.6,94.6,29.6,7.0,1006.1,24.1,173
Hyderabad,Telangana,15.4,51.7,17.8,2.4,1003.6,60.4,122
Chennai,Tamil Nadu,22.6,36.4,25.2,21.7,1019.7,75.3,59
Bengaluru,Karnataka,40.0,84.2,64.4,16.0,1015.0,60.9,52
Kolkata,West Bengal,36.9,83.8,37.0,13.8,992.7,58.4,117
Bhopal,Madhya Pradesh,41.3,48.6,34.4,23.6,1017.3,17.8,117
Jaipur,Rajasthan,44.3,50.5,18.4,5.1,1008.9,64.2,131
Mumbai,Maharashtra,33.5,83.2,9.1,15.9,1002.5,84.8,102
Delhi,Delhi,39.3,71.3,36.3,18.0,992.6,50.6,111
Kolkata,West Bengal,32.6,51.6,63.4,20.8,1000.9,62.5,34
Patna,Bihar,32.2,76.7,24.8,8.3,1002.7,23.1,166
Bhopal,Madhya Pradesh,22.7,67.9,22.5,21.0,1009.8,86.2,59
Hyderabad,Telangana,35.4,41.5,17.2,3.5,1014.2,10.0,201
Patna,Bihar,29.4,61.6,77.9,10.2,1009.0,84.5,20
Bengaluru,Karnataka,44.4,49.1,35.3,24.5,1010.6,30.7,102
Hyderabad,Telangana,17.9,59.4,9.8,22.4,993.3,20.5,148
Patna,Bihar,24.0,81.7,23.5,16.0,1007.2,68.7,117
Lucknow,Uttar Pradesh,35.6,93.8,18.8,12.8,1004.0,23.4,183
Lucknow,Uttar Pradesh,28.0,52.7,70.7,18.1,1020.5,8.4,85
Bengaluru,Karnataka,24.5,82.9,36.2,8.5,991.7,16.5,162
Mumbai,Maharashtra,15.8,52.1,24.0,8.0,990.7,46.0,121
Chennai,Tamil Nadu,33.7,40.7,4.9,19.2,1016.0,32.9,138
Chennai,Tamil Nadu,28.8,46.4,62.7,24.6,1006.5,28.3,52
Mumbai,Maharashtra,17.1,94.1,73.9,13.0,1004.5,90.7,21
Mumbai,Maharashtra,27.7,54.3,13.2,9.0,1003.9,69.9,112
Kolkata,West Bengal,38.7,55.5,61.6,21.5,1006.5,7.6,97
Bengaluru,Karnataka,27.3,71.5,23.1,7.6,1023.6,47.0,152
Jaipur,Rajasthan,17.7,41.3,48.4,18.6,996.3,16.8,82
Jaipur,Rajasthan,31.6,47.0,67.3,13.6,993.1,5.1,111
Jaipur,Rajasthan,33.4,45.4,54.5,17.9,994.5,98.3,20
Delhi,Delhi,43.7,32.1,56.3,21.6,1007.3,91.5,20
Hyderabad,Telangana,41.4,43.9,22.5,18.8,1007.8,91.1,67
Kolkata,West Bengal,37.0,50.9,11.3,15.8,1005.0,27.3,173
Hyderabad,Telangana,24.9,94.8,43.6,20.2,991.9,82.6,56
Hyderabad,Telangana,27.3,92.8,75.5,17.3,1001.2,85.6,24
Kolkata,West Bengal,41.4,70.7,62.8,12.6,1019.9,72.1,40
Mumbai,Maharashtra,42.2,69.2,49.1,11.4,1024.2,61.3,72
Hyderabad,Telangana,20.4,55.7,30.1,25.0,1021.4,91.9,29
Hyderabad,Telangana,29.2,88.3,28.7,9.0,997.6,20.7,170
Patna,Bihar,30.2,41.6,17.7,4.2,997.5,51.6,128
Bhopal,Madhya Pradesh,24.4,93.1,12.6,4.1,1024.3,84.0,132
Hyderabad,Telangana,15.4,84.1,35.5,14.2,997.4,40.3,131
Bhopal,Madhya Pradesh,37.6,38.6,69.3,7.5,1006.1,18.4,74
Bhopal,Madhya Pradesh,27.2,42.5,67.5,22.7,1000.0,81.0,20
Jaipur,Rajasthan,19.0,50.4,53.0,15.8,1012.2,8.0,108
Bengaluru,Karnataka,36.7,73.6,60.8,2.5,1009.1,87.0,56
Bengaluru,Karnataka,25.6,62.6,17.4,19.1,1006.5,46.8,129
Chennai,Tamil Nadu,37.9,45.8,50.1,21.1,1024.7,5.5,105
Mumbai,Maharashtra,21.8,93.2,68.9,15.0,1013.0,22.3,113
Patna,Bihar,18.9,69.5,29.5,6.5,992.5,50.4,115
Bhopal,Madhya Pradesh,22.6,37.3,22.7,12.7,1013.0,7.9,160
Hyderabad,Telangana,40.4,52.6,61.5,10.2,1002.5,69.6,50
Hyderabad,Telangana,30.2,60.5,70.9,12.5,1022.5,18.3,91
Chennai,Tamil Nadu,44.9,84.1,8.9,17.3,1001.3,89.9,105
Bhopal,Madhya Pradesh,40.7,41.1,50.3,20.8,1009.8,30.8,79
Bengaluru,Karnataka,33.3,59.3,8.2,10.3,1001.0,88.1,96
Chennai,Tamil Nadu,25.2,84.7,59.0,8.4,1011.6,47.4,101
Kolkata,West Bengal,31.6,54.5,1.4,20.5,997.0,72.8,117
Hyderabad,Telangana,28.3,30.2,65.1,8.4,1014.5,42.7,63
Hyderabad,Telangana,34.4,93.4,35.4,10.9,998.0,7.5,201
Bengaluru,Karnataka,40.8,85.8,8.0,10.2,1011.5,95.5,113
Bhopal,Madhya Pradesh,24.2,50.9,70.1,7.1,1024.4,99.6,20
Chennai,Tamil Nadu,34.0,40.1,45.6,9.1,996.8,89.8,42
Bhopal,Madhya Pradesh,37.2,54.0,63.4,11.4,1004.3,6.4,131
Patna,Bihar,28.6,69.1,28.1,23.2,1008.7,45.5,112
Bhopal,Madhya Pradesh,41.2,38.6,52.8,13.1,1008.0,35.5,81
Jaipur,Rajasthan,22.0,75.7,25.2,8.4,1022.3,67.7,111
Delhi,Delhi,36.5,75.3,66.4,24.8,1020.2,51.9,46
Bengaluru,Karnataka,18.1,41.9,72.1,23.0,995.1,96.1,20
Chennai,Tamil Nadu,18.7,30.8,12.0,7.2,1011.1,74.5,88
Bhopal,Madhya Pradesh,38.9,54.4,2.7,6.1,1013.4,55.3,149
Jaipur,Rajasthan,39.2,87.6,67.9,8.0,1021.7,58.2,89
Hyderabad,Telangana,28.1,72.0,43.9,8.9,996.5,61.1,99
Bengaluru,Karnataka,18.8,69.7,31.2,3.1,999.3,36.5,135
Chennai,Tamil Nadu,23.2,58.5,2.4,6.7,1008.9,37.4,162
Mumbai,Maharashtra,44.6,71.3,23.1,10.1,1012.0,31.4,168
Chennai,Tamil Nadu,17.7,79.0,36.0,5.0,1021.1,17.4,160
Bengaluru,Karnataka,19.2,34.0,19.8,12.8,1000.2,79.8,51
Jaipur,Rajasthan,35.6,40.3,64.8,17.2,1014.4,80.5,20
Bengaluru,Karnataka,23.5,83.0,26.3,4.9,992.9,51.5,133
Bhopal,Madhya Pradesh,42.4,54.9,63.7,20.0,1001.0,45.9,50
Delhi,Delhi,25.1,57.7,61.6,7.1,1015.8,61.7,59
Kolkata,West Bengal,34.8,79.8,37.9,7.2,999.4,37.2,131
Jaipur,Rajasthan,15.7,31.1,37.6,15.0,1002.8,45.1,73
Hyderabad,Telangana,30.8,93.2,50.8,7.5,999.8,87.6,61
Delhi,Delhi,43.9,33.8,19.5,22.6,1006.7,23.8,129
Delhi,Delhi,34.9,80.7,40.4,12.5,1006.3,92.4,58
Jaipur,Rajasthan,25.4,84.6,35.3,17.0,1024.7,70.5,91
Bhopal,Madhya Pradesh,26.2,77.8,21.1,18.1,1019.0,53.3,116
Bengaluru,Karnataka,35.7,53.0,68.5,10.1,994.9,46.9,67
Delhi,Delhi,19.1,79.0,76.6,24.9,992.3,19.0,73
Bengaluru,Karnataka,27.2,73.7,57.8,10.6,1000.1,42.8,92
Jaipur,Rajasthan,43.9,31.2,79.6,18.6,1018.4,60.5,20
Lucknow,Uttar Pradesh,25.0,66.0,34.4,12.9,1016.3,7.4,147
Bengaluru,Karnataka,20.8,67.9,13.3,11.3,1023.1,56.1,138
Jaipur,Rajasthan,41.9,48.0,68.7,8.3,991.5,17.4,87
Patna,Bihar,36.5,30.5,3.4,24.3,992.5,57.6,108
Lucknow,Uttar Pradesh,40.9,70.9,23.4,22.7,1001.8,30.8,126
Mumbai,Maharashtra,26.5,30.0,40.9,22.7,997.3,63.3,40
Lucknow,Uttar Pradesh,39.5,71.3,53.6,10.2,1017.7,9.6,142
Bhopal,Madhya Pradesh,38.2,71.8,31.1,5.6,1021.3,56.3,141
Hyderabad,Telangana,29.0,37.2,20.3,22.5,999.9,21.2,121
Bengaluru,Karnataka,36.3,40.9,61.2,13.0,1009.1,6.2,110
Hyderabad,Telangana,34.4,71.4,60.4,11.5,1005.9,26.9,112
Chennai,Tamil Nadu,23.4,88.8,62.5,22.5,1013.7,83.5,23
Kolkata,West Bengal,25.1,93.6,65.6,3.1,1014.3,48.0,97
Delhi,Delhi,41.9,54.7,68.8,2.7,990.1,33.8,104
Mumbai,Maharashtra,30.8,76.5,50.4,17.0,990.9,77.6,49
Patna,Bihar,41.7,35.8,34.8,13.5,993.3,54.8,86
Patna,Bihar,43.4,42.3,51.5,13.9,1001.8,20.7,112
Kolkata,West Bengal,24.4,39.8,15.6,21.3,995.6,46.0,88
Jaipur,Rajasthan,23.3,38.2,40.9,6.9,1003.4,29.6,110
Kolkata,West Bengal,22.7,84.7,26.4,5.3,1007.1,64.8,146
Hyderabad,Telangana,38.6,64.3,18.4,17.6,1008.2,29.6,139
Kolkata,West Bengal,20.0,57.8,10.0,19.9,1002.7,83.6,80
Jaipur,Rajasthan,39.2,65.5,16.2,19.6,1004.8,26.4,142
Lucknow,Uttar Pradesh,42.8,74.9,78.9,8.1,994.7,70.5,44
Bengaluru,Karnataka,16.0,61.2,1.3,10.8,1018.1,13.4,194
Kolkata,West Bengal,44.8,79.5,51.2,12.5,1003.2,66.1,98
Bhopal,Madhya Pradesh,33.6,31.7,75.4,24.8,1009.5,55.9,20
Patna,Bihar,30.0,93.8,40.2,2.8,1003.6,31.8,161
Bengaluru,Karnataka,39.4,88.3,18.7,6.2,1012.6,87.7,111
Hyderabad,Telangana,25.2,60.2,76.3,7.8,1001.3,43.0,68
Delhi,Delhi,33.8,36.9,29.8,10.8,1013.1,53.8,104
Hyderabad,Telangana,39.5,41.7,76.6,3.8,993.7,18.6,90
Chennai,Tamil Nadu,15.7,34.6,4.6,20.7,996.4,45.2,101
Jaipur,Rajasthan,33.6,90.7,62.3,24.5,1006.7,13.4,111
Jaipur,Rajasthan,37.1,49.7,42.1,7.9,1008.7,44.4,103
Delhi,Delhi,41.7,83.7,12.9,11.2,991.3,48.3,175
Delhi,Delhi,18.6,37.5,71.6,2.1,1020.0,10.4,86
Delhi,Delhi,17.6,54.4,22.2,11.8,1015.3,17.6,162
Bengaluru,Karnataka,34.4,93.8,74.7,4.5,1012.5,78.0,57
Bhopal,Madhya Pradesh,19.1,47.5,32.6,22.9,1024.4,75.0,52
Kolkata,West Bengal,33.9,56.3,48.6,16.7,1016.0,79.2,29
Hyderabad,Telangana,20.5,52.6,25.9,11.9,1010.3,42.5,114
Jaipur,Rajasthan,15.1,40.4,78.5,6.3,1002.5,83.3,20
Jaipur,Rajasthan,25.2,78.6,64.2,2.9,1016.6,63.1,79
Bhopal,Madhya Pradesh,19.6,57.7,70.6,10.8,1024.7,93.4,20
Patna,Bihar,31.8,87.1,52.1,8.2,992.3,80.8,60
Mumbai,Maharashtra,27.3,48.9,38.7,6.9,992.9,59.3,91
Jaipur,Rajasthan,29.7,45.9,65.1,7.6,996.3,69.2,27
Patna,Bihar,33.4,34.0,3.6,9.4,1006.7,11.2,178
Bengaluru,Karnataka,19.3,78.3,74.9,20.9,1020.8,53.4,29
Bengaluru,Karnataka,30.3,33.7,59.0,14.0,993.0,41.5,64
Hyderabad,Telangana,22.1,92.6,33.3,5.6,1003.6,19.2,168
Mumbai,Maharashtra,43.0,68.6,21.1,2.3,1024.8,29.7,170
Kolkata,West Bengal,27.3,72.1,6.6,22.7,1007.3,72.4,96
Hyderabad,Telangana,25.8,84.1,6.4,4.8,997.9,60.5,162
Kolkata,West Bengal,26.0,51.0,73.2,23.2,1009.1,59.2,20
Chennai,Tamil Nadu,23.4,34.0,31.2,5.7,993.2,40.3,102
Chennai,Tamil Nadu,42.3,30.2,20.5,10.6,1008.1,43.4,120
Kolkata,West Bengal,25.1,30.8,10.5,5.8,1019.9,44.0,130
Bengaluru,Karnataka,27.1,53.5,1.7,16.7,998.6,19.8,181
Patna,Bihar,22.3,75.5,37.1,7.9,1016.2,43.9,134
Bhopal,Madhya Pradesh,40.6,36.3,70.8,16.1,1006.4,63.6,20
Patna,Bihar,44.2,50.2,35.4,18.3,1023.0,58.8,91
Delhi,Delhi,17.4,92.7,3.4,20.7,1003.9,75.0,137
Kolkata,West Bengal,16.4,49.7,14.7,7.1,1006.4,88.3,78
Mumbai,Maharashtra,29.1,61.2,10.2,11.8,1008.4,38.3,156
Bhopal,Madhya Pradesh,28.0,37.1,63.4,24.4,1013.7,8.7,77
Bhopal,Madhya Pradesh,15.8,64.4,64.5,6.3,1001.2,74.7,38
Bhopal,Madhya Pradesh,25.1,51.7,47.8,16.7,995.3,29.2,96
Hyderabad,Telangana,27.8,31.6,44.4,8.3,1013.5,68.2,46
Hyderabad,Telangana,36.1,39.4,50.3,15.0,1000.5,56.9,59
Bhopal,Madhya Pradesh,31.9,73.5,17.3,14.2,1009.0,84.3,102
Bhopal,Madhya Pradesh,15.4,83.0,48.0,9.4,992.1,86.0,57
Kolkata,West Bengal,42.9,76.7,22.0,15.3,1004.1,5.6,193
Patna,Bihar,41.0,73.2,17.8,19.7,998.8,11.0,171
Lucknow,Uttar Pradesh,39.6,61.0,66.5,16.1,1017.3,87.6,26
Bengaluru,Karnataka,25.4,48.8,21.8,2.6,1018.1,22.5,180
Chennai,Tamil Nadu,15.3,69.8,54.2,12.2,1018.7,72.6,53
Hyderabad,Telangana,36.5,31.1,16.3,11.2,1023.9,63.6,94
Patna,Bihar,28.5,41.9,38.3,2.3,1007.8,70.6,73
Patna,Bihar,37.7,64.1,58.5,8.7,996.8,35.7,99
